[0.00027915 0.10761233 0.22178618]
[0.01218916 0.10751912 0.21556581]
[0.00027915 0.10761233 0.22178618]
[0.01111229 0.10799744 0.21482639]
[0.00652321 0.110487   0.21552507]
[0.01067313 0.10853411 0.21386076]
[0.0067176  0.11077836 0.21445626]
[0.01104622 0.10927844 0.21271195]
[0.0072654  0.11151248 0.2132465 ]
[0.01243685 0.11030035 0.21124902]
[0.00772784 0.11192846 0.21270623]
[0.01334629 0.11076695 0.21051826]
[0.00772784 0.11192846 0.21270623]
[0.01334629 0.11076695 0.21051826]
[0.00772784 0.11192846 0.21270623]
[0.01334629 0.11076695 0.21051826]
[0.00772784 0.11192846 0.21270623]
[0.01334629 0.11076695 0.21051826]
[0.00772784 0.11192846 0.21270623]
[0.01334629 0.11076695 0.21051826]
[0.00772784 0.11192846 0.21270623]
[0.01334629 0.11076695 0.21051826]
[0.00772784 0.11192846 0.21270623]
[0.01334629 0.11076695 0.21051826]
[0.00772784 0.11192846 0.21270623]
[0.01334629 0.11076695 0.21051826]
[0.00772784 0.11192846 0.21270623]
[0.01334629 0.11076695 0.21051826]
[0.00772784 0.11192846 0.21270623]
[0.02370938 0.08319982 0.17672117]
[0.02762667 0.08289427 0.18259905]
[0.03164749 0.08178392 0.18688395]
[-0.00599279  0.09319794  0.23201153]
[-0.00947744  0.09351302  0.23018347]
[-0.00973659  0.09290392  0.23106826]
[-0.00794748  0.0907908   0.23238678]
[-0.00221731  0.08439419  0.23482297]
[-0.00683867  0.09021628  0.23294856]
[0.00177517 0.08524345 0.23449984]
[-0.00683867  0.09021628  0.23294856]
[0.00875682 0.08310708 0.23365722]
[-0.00683867  0.09021628  0.23294856]
[0.01894498 0.07175524 0.22782831]
[0.01422874 0.0799928  0.23157566]
[0.02026716 0.07171871 0.22635485]
[0.01711022 0.07812215 0.23004951]
[0.02136805 0.0712382  0.22551919]
[0.01862534 0.07727876 0.22932759]
[0.02251103 0.07030819 0.22505818]
[0.01927707 0.07695198 0.22923492]
[0.02275071 0.07007886 0.22496322]
[0.01927707 0.07695198 0.22923492]
[0.01897316 0.07882717 0.2287475 ]
[0.01927707 0.07695198 0.22923492]
[0.02011928 0.07799467 0.22847096]
[0.01927707 0.07695198 0.22923492]
[0.02091643 0.07785783 0.22809888]
[0.01927707 0.07695198 0.22923492]
[0.02181755 0.07823871 0.22754135]
[0.01927707 0.07695198 0.22923492]
[0.02458408 0.07647196 0.22490935]
[0.01927707 0.07695198 0.22923492]
[0.02589959 0.07577885 0.22343642]
[0.01927707 0.07695198 0.22923492]
[0.02589959 0.07577885 0.22343642]
[0.01927707 0.07695198 0.22923492]
[0.02589959 0.07577885 0.22343642]
[0.01927707 0.07695198 0.22923492]
[0.02589959 0.07577885 0.22343642]
[0.01927707 0.07695198 0.22923492]
[0.02589959 0.07577885 0.22343642]
[0.01927707 0.07695198 0.22923492]
[0.02589959 0.07577885 0.22343642]
[0.01927707 0.07695198 0.22923492]
[0.03240865 0.07202105 0.21125186]
[0.02449179 0.07719515 0.22503397]
[0.02656319 0.07030918 0.21672308]
[0.02121968 0.0773522  0.22784104]
[0.0230592  0.07043034 0.22118173]
[0.02121968 0.0773522  0.22784104]
[0.02053275 0.07087311 0.22499186]
[0.02121968 0.0773522  0.22784104]
[0.01826197 0.07206371 0.22890327]
[0.02121968 0.0773522  0.22784104]
[0.02121968 0.0773522  0.22784104]
[0.02121968 0.0773522  0.22784104]
[0.02121968 0.0773522  0.22784104]
[0.02121968 0.0773522  0.22784104]
[0.02121968 0.0773522  0.22784104]
[0.02121968 0.0773522  0.22784104]
[0.02121968 0.0773522  0.22784104]
[0.02121968 0.0773522  0.22784104]
[-0.01617385  0.07144718  0.22879567]
[-0.00857437  0.08090236  0.23376995]
[-0.01545423  0.07545932  0.22224874]
[-0.02840176  0.07661826  0.2193101 ]
[-0.02475009  0.07767458  0.21638848]
[-0.01003882  0.08013945  0.23147894]
[-0.00084384  0.07297985  0.23452092]
[-0.01586158  0.07772957  0.22014323]
[-0.03010546  0.07995087  0.21428149]
[-0.02596407  0.08047789  0.21203787]
[-0.01422703  0.07874035  0.23211267]
[-0.01734913  0.07788175  0.2221159 ]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0187276  0.0772684  0.2242358]
[-0.03094285  0.08066513  0.21472333]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0207331   0.07625362  0.22788201]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0207331   0.07625362  0.22788201]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0207331   0.07625362  0.22788201]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0207331   0.07625362  0.22788201]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0207331   0.07625362  0.22788201]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0207331   0.07625362  0.22788201]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0207331   0.07625362  0.22788201]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0207331   0.07625362  0.22788201]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0207331   0.07625362  0.22788201]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.024018    0.10107132  0.20782582]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.02529383  0.09909379  0.20565696]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.02646735  0.09823062  0.20422123]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.02758644  0.09751237  0.20326859]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0283474   0.09665912  0.20272375]
[-0.03138015  0.08056346  0.21494706]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.02873745  0.09557857  0.20245957]
[-0.02842892  0.08094916  0.21326037]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.016688    0.07926724  0.23097769]
[-0.02867281  0.09435626  0.20244624]
[-0.02725896  0.08093411  0.21250554]
[-0.02612868  0.08079956  0.21163875]
[-0.0090108   0.06131961  0.22758815]
[-0.01605775  0.07606854  0.22956423]
[-0.02837514  0.09311516  0.20368698]
[-0.02612868  0.08079956  0.21163875]
[-0.00897423  0.05887348  0.22577091]
[-0.01652769  0.07393603  0.22878364]
[-0.02808788  0.09146017  0.20577191]
[-0.02612868  0.08079956  0.21163875]
[-0.01024796  0.05675091  0.22392677]
[-0.01810641  0.07224559  0.22775885]
[-0.02859476  0.08844102  0.20648726]
[-0.01994672  0.07041799  0.22673248]
[-0.02954195  0.08489781  0.20684304]
[-0.02893485  0.08704948  0.20660788]
[-0.03057538  0.08127154  0.20720325]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03173989  0.07771802  0.2060394 ]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03294126  0.07433433  0.20332374]
[-0.03221369  0.07633472  0.20515336]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03402853  0.07118748  0.19898902]
[-0.03221369  0.07633472  0.20515336]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03221369  0.07633472  0.20515336]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03221369  0.07633472  0.20515336]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03221369  0.07633472  0.20515336]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03221369  0.07633472  0.20515336]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.03015909  0.08272777  0.2071579 ]
[-0.02893485  0.08704948  0.20660788]
[-0.02893485  0.08704948  0.20660788]
[-0.02893485  0.08704948  0.20660788]
[-0.02893485  0.08704948  0.20660788]
[-0.02893485  0.08704948  0.20660788]
[-0.02893485  0.08704948  0.20660788]
[-0.02893485  0.08704948  0.20660788]
[-0.02893485  0.08704948  0.20660788]
[-0.02893485  0.08704948  0.20660788]
[-0.02893485  0.08704948  0.20660788]
[-0.00174267  0.05488265  0.17565483]
[-0.02893485  0.08704948  0.20660788]
[0.00210744 0.05401763 0.18122293]
[0.00217139 0.0532291  0.18065307]
[-0.02893485  0.08704948  0.20660788]
[0.00401872 0.05279017 0.18353148]
[0.00414095 0.05196263 0.18303061]
[0.00520315 0.05120229 0.18495136]
[0.00535732 0.05034903 0.18450548]
[-0.02219385  0.05472805  0.1899841 ]
[0.00623822 0.04955477 0.18622773]
[0.00641715 0.04868152 0.18583271]
[0.00719593 0.04815434 0.18747704]
[-0.023611    0.05432506  0.19513903]
[0.00798878 0.04741049 0.18956222]
[0.00824481 0.04720053 0.19149131]
[0.00839731 0.04704843 0.19243519]
[0.00842945 0.04693336 0.1930078 ]
[0.00834727 0.04683718 0.19344032]
[0.00813972 0.04677299 0.19381295]
[0.0078359  0.04675307 0.19415087]
[0.00750912 0.04677021 0.19446494]
[0.00721006 0.04680144 0.19468762]
[0.00696667 0.04682563 0.19475922]
[0.00676287 0.04682432 0.19463411]
[0.00661408 0.04680868 0.19433845]
[-0.02624527  0.056487    0.20069417]
[0.00653062 0.04679193 0.19393101]
[0.00650714 0.04678443 0.19345302]
[-0.02612683  0.05638818  0.20043464]
[0.00651907 0.04680405 0.19291237]
[0.00653499 0.04684914 0.19234826]
[-0.02604736  0.05627929  0.19983421]
[0.00659814 0.04693258 0.1917299 ]
[0.00666706 0.04704553 0.19109323]
[-0.02599573  0.05621876  0.19898499]
[0.00676653 0.04719262 0.19042469]
[0.00687197 0.04737745 0.1897354 ]
[0.00700032 0.04760803 0.18900569]
[0.00715109 0.04788857 0.18823276]
[-0.02581389  0.05632325  0.19634268]
[0.0073921  0.04822271 0.18737895]
[0.00756622 0.04859488 0.18654606]
[-0.02564596  0.05650286  0.19440052]
[0.00793816 0.04902679 0.18557463]
[0.00830899 0.04952562 0.18461841]
[-0.02540058  0.05687995  0.19209906]
[0.00875448 0.05009536 0.18361865]
[-0.02522835  0.05716596  0.19087207]
[0.00957125 0.05154986 0.18173038]
[-0.02495308  0.05799146  0.18837541]
[0.00996415 0.05183321 0.18138069]
[-0.02438491  0.05776145  0.18769401]
[-0.02376266  0.0570618   0.18771432]
[0.01041788 0.05178121 0.18198297]
[-0.0231927   0.05646261  0.18780618]
[0.01059543 0.05170318 0.18237706]
[-0.02276951  0.05593478  0.18800585]
[0.0107579  0.05157514 0.18277436]
[-0.02245049  0.05552991  0.18824629]
[0.01088747 0.05143114 0.18317019]
[-0.02223867  0.0552497   0.18852881]
[0.01099925 0.0513373  0.18353564]
[-0.02215156  0.05503013  0.1888704 ]
[0.01107153 0.05127194 0.18384503]
[-0.02215252  0.05484956  0.18922039]
[0.01108471 0.05121612 0.18409573]
[-0.0221966   0.05471202  0.18954059]
[0.01106266 0.05116305 0.18430069]
[-0.02223864  0.05465346  0.18977213]
[0.01102032 0.05110941 0.18447829]
[-0.02227686  0.05467252  0.18990866]
[0.01096666 0.05106674 0.1846214 ]
[-0.02235764  0.05470287  0.19003241]
[0.0109009  0.05104396 0.18470011]
[-0.02244795  0.05475986  0.19011089]
[0.01083532 0.05104396 0.18472496]
[-0.02253624  0.05482436  0.19015426]
[0.01076572 0.05106613 0.18470847]
[-0.02259837  0.05486689  0.19013527]
[0.01068395 0.05107338 0.18465371]
[-0.02261518  0.0548792   0.19002912]
[0.01059722 0.05106298 0.18454944]
[-0.02256096  0.054952    0.18978993]
[0.01054313 0.05105964 0.18440663]
[-0.02247218  0.05500777  0.18949406]
[0.01049436 0.05107709 0.18421595]
[0.01043254 0.0511221  0.18397481]
[-0.02220981  0.05505465  0.18878968]
[0.0104149  0.05118801 0.18371253]
[-0.02203229  0.05507209  0.18837437]
[0.01039074 0.05128351 0.1834121 ]
[-0.02182559  0.05509505  0.18792414]
[0.01037859 0.05140256 0.18309051]
[-0.0215758   0.05513639  0.18743465]
[0.01039264 0.05153742 0.18276049]
[-0.02130316  0.0551405   0.18694678]
[0.01040791 0.0516934  0.18241917]
[0.01044389 0.05186101 0.18208543]
[-0.02061032  0.05508711  0.18596171]
[0.01051567 0.05202893 0.18177454]
[-0.0201743   0.05501166  0.18548036]
[0.01061167 0.05219417 0.1814913 ]
[-0.01969126  0.05488868  0.18503532]
[0.010728   0.05236081 0.18124231]
[-0.01916596  0.05472721  0.18463629]
[0.01086867 0.05252429 0.18103718]
[-0.01861435  0.05453344  0.18429399]
[0.01102609 0.05268363 0.18087784]
[-0.01805714  0.05430978  0.18401946]
[0.01118927 0.05283899 0.18076216]
[-0.0175217   0.05405081  0.18382658]
[0.01134281 0.05298525 0.18068423]
[-0.01700705  0.05377802  0.18370612]
[0.01149652 0.05311908 0.18064903]
[-0.01653628  0.05352509  0.18364273]
[0.01164697 0.05322834 0.18065359]
[-0.01612514  0.05327222  0.18364049]
[0.01177721 0.05331049 0.18068807]
[-0.01575007  0.05304999  0.18366736]
[0.01190593 0.05335593 0.18076021]
[-0.01546678  0.05281637  0.18376081]
[0.01199238 0.05338165 0.18084112]
[-0.0152357   0.05261087  0.18387317]
[0.01205602 0.05338269 0.18093791]
[-0.01507303  0.05244262  0.18400621]
[0.01208973 0.05338496 0.18103708]
[-0.01499618  0.05231347  0.1841685 ]
[0.01209242 0.05340776 0.18112871]
[-0.01496523  0.05222503  0.18432567]
[0.01208609 0.05342935 0.18121597]
[-0.01496275  0.05217086  0.18445962]
[0.01207371 0.05344387 0.18129123]
[0.00321772 0.08121291 0.23389418]
[0.02214364 0.09004008 0.22188266]
[0.00516972 0.08584687 0.2298564 ]
[0.02436588 0.09054155 0.21971256]
[0.0073459  0.08840493 0.22933695]
[0.02674468 0.09071793 0.21846811]
[0.00929272 0.08958918 0.23029836]
[0.01102779 0.08996923 0.23134109]
[0.01068631 0.0899265  0.23115667]
[0.01166183 0.09006719 0.23166816]
[0.01068631 0.0899265  0.23115667]
[0.01166183 0.09006719 0.23166816]
[0.01068631 0.0899265  0.23115667]
[0.00987322 0.09256873 0.23082382]
[0.01068631 0.0899265  0.23115667]
[0.00810619 0.09350558 0.23045404]
[0.01068631 0.0899265  0.23115667]
[0.00776399 0.09393971 0.23040389]
[0.01068631 0.0899265  0.23115667]
[-0.01006667  0.10687928  0.18064143]
[0.00852732 0.09414329 0.23040446]
[-0.00781532  0.10667685  0.18018003]
[0.01016232 0.09420302 0.23026879]
[-0.00562774  0.10683516  0.1788305 ]
[0.01188886 0.0941689  0.22996376]
[0.01379407 0.09455316 0.22859616]
[0.01295459 0.09433606 0.22936492]
[0.01563735 0.09456144 0.22750587]
[0.01295459 0.09433606 0.22936492]
[0.01764997 0.0944002  0.22644726]
[0.01295459 0.09433606 0.22936492]
[0.01930479 0.09428497 0.22547599]
[0.01295459 0.09433606 0.22936492]
[0.02042235 0.0943255  0.22469959]
[0.01295459 0.09433606 0.22936492]
[0.02100719 0.09453428 0.22417356]
[0.01295459 0.09433606 0.22936492]
[0.02119115 0.09485234 0.22387815]
[0.01295459 0.09433606 0.22936492]
[0.02114379 0.09521167 0.22374443]
[0.01295459 0.09433606 0.22936492]
[0.01916312 0.09606374 0.2234668 ]
[0.01295459 0.09433606 0.22936492]
[0.01777511 0.09690897 0.22322114]
[0.01295459 0.09433606 0.22936492]
[0.0167541  0.09772898 0.22293034]
[0.00991436 0.10176762 0.22562147]
[0.01575113 0.09852832 0.22262467]
[0.00892937 0.10233683 0.22477382]
[0.0150136  0.09926908 0.22217477]
[0.00834343 0.10287125 0.22389126]
[0.01480741 0.09997474 0.22154869]
[0.00834265 0.1034713  0.22299971]
[0.01509598 0.10066314 0.22075962]
[0.00886248 0.10414626 0.22208087]
[0.0152768  0.10136523 0.22002868]
[0.00944771 0.10475415 0.22119806]
[0.0149834  0.10208216 0.21968263]
[0.0098262  0.1051864  0.22062837]
[0.01456106 0.10279233 0.21950206]
[0.01019531 0.10555598 0.22023856]
[0.01438561 0.10337775 0.21928202]
[0.01059425 0.10591821 0.21988726]
[0.01489244 0.10369278 0.21889847]
[0.01104111 0.10630723 0.219503  ]
[0.01552318 0.10404357 0.21843352]
[0.01157883 0.10675646 0.21904111]
[0.01634333 0.10442457 0.21785296]
[0.01222919 0.10728534 0.21846939]
[0.01741131 0.10482496 0.21710802]
[0.01237227 0.10740394 0.21833738]
[0.01847633 0.10514864 0.21633144]
[0.01237227 0.10740394 0.21833738]
[0.02043254 0.10552644 0.21289697]
[0.01237227 0.10740394 0.21833738]
[0.02083086 0.10563882 0.21226216]
[0.01237227 0.10740394 0.21833738]
[0.02326659 0.10575936 0.20597668]
[0.01237227 0.10740394 0.21833738]
[0.02326659 0.10575936 0.20597668]
[0.01237227 0.10740394 0.21833738]
[0.02326659 0.10575936 0.20597668]
[0.01237227 0.10740394 0.21833738]
[0.02326659 0.10575936 0.20597668]
[0.01237227 0.10740394 0.21833738]
[0.02326659 0.10575936 0.20597668]
[0.01237227 0.10740394 0.21833738]
[0.02326659 0.10575936 0.20597668]
[0.01237227 0.10740394 0.21833738]
[0.02326659 0.10575936 0.20597668]
[0.01237227 0.10740394 0.21833738]
[0.02326659 0.10575936 0.20597668]
[0.01237227 0.10740394 0.21833738]
[0.02322054 0.07822861 0.173989  ]
[0.02657148 0.0809032  0.1816328 ]
[0.02496929 0.08738051 0.17708447]
[0.03090674 0.08245885 0.18670607]
[-0.00726236  0.09628353  0.23000148]
[-0.00340137  0.0845527   0.23437131]
[-0.00836453  0.09440305  0.23012063]
[-0.0036834   0.08553236  0.23447267]
[-0.00792492  0.09369325  0.23137146]
[-0.00231692  0.08990256  0.23329889]
[-0.00792492  0.09369325  0.23137146]
[0.00140159 0.08948471 0.23377579]
[-0.00792492  0.09369325  0.23137146]
[0.01181954 0.08751831 0.23195839]
[-0.00792492  0.09369325  0.23137146]
[0.02118556 0.07788041 0.22716983]
[0.01723528 0.08540388 0.2296856 ]
[0.02287434 0.07801284 0.2256007 ]
[0.02013336 0.08420318 0.22817055]
[0.02416829 0.0776893  0.22480558]
[0.02153877 0.08365641 0.22756342]
[0.02543144 0.07694427 0.22418572]
[0.02153877 0.08365641 0.22756342]
[0.02677336 0.07581584 0.22247769]
[0.02236122 0.08531699 0.2263695 ]
[0.02311347 0.08594539 0.22524421]
[0.0224269  0.08579998 0.22586288]
[0.02438459 0.08545197 0.22466284]
[0.0224269  0.08579998 0.22586288]
[0.02679732 0.08546757 0.22220407]
[0.0224269  0.08579998 0.22586288]
[0.02836653 0.08648071 0.2198249 ]
[0.0224269  0.08579998 0.22586288]
[0.02929755 0.08747528 0.21809828]
[0.0224269  0.08579998 0.22586288]
[0.03013852 0.08879101 0.21592684]
[0.0224269  0.08579998 0.22586288]
[0.03013852 0.08879101 0.21592684]
[0.0224269  0.08579998 0.22586288]
[0.03013852 0.08879101 0.21592684]
[0.0224269  0.08579998 0.22586288]
[0.03013852 0.08879101 0.21592684]
[0.0224269  0.08579998 0.22586288]
[0.03013852 0.08879101 0.21592684]
[0.0224269  0.08579998 0.22586288]
[0.03013852 0.08879101 0.21592684]
[0.0224269  0.08579998 0.22586288]
[0.02871738 0.08473128 0.21965518]
[-0.00784421  0.07450657  0.2324165 ]
[0.00342226 0.08576537 0.23392477]
[-0.00687482  0.07690108  0.22913398]
[0.00340026 0.08614614 0.23319139]
[-0.00669504  0.07758292  0.22875059]
[0.00360202 0.0864892  0.23372521]
[-0.00764355  0.0772497   0.22945558]
[-0.00955101  0.07650336  0.23009473]
[-0.00910496  0.07666768  0.23000597]
[-0.01224026  0.07540497  0.23007623]
[-0.00910496  0.07666768  0.23000597]
[-0.01535412  0.07400453  0.22930682]
[-0.00910496  0.07666768  0.23000597]
[-0.01849764  0.07251284  0.22793586]
[-0.00910496  0.07666768  0.23000597]
[0.00329561 0.09061127 0.2332401 ]
[-0.02150145  0.07151518  0.22608785]
[0.00330124 0.09100797 0.23327783]
[-0.02317452  0.07133446  0.22498539]
[0.01850936 0.10292153 0.21886301]
[2.70327187e-05 9.73426329e-02 1.70393711e-01]
[-0.02594469  0.07193457  0.22204986]
[0.01908628 0.10209576 0.21945095]
[0.00166511 0.09683826 0.17078336]
[-0.02692286  0.07201034  0.22068685]
[0.00352167 0.09754818 0.17081975]
[-0.02756285  0.07152274  0.21996791]
[-0.02720524  0.07189165  0.22034224]
[0.02037451 0.09993923 0.22062494]
[0.00522332 0.09806866 0.1706238 ]
[-0.02777531  0.07113014  0.21977186]
[0.00357821 0.09057379 0.23326666]
[0.02084004 0.09927111 0.22089961]
[0.00607143 0.09846318 0.17062944]
[0.00767826 0.09884397 0.17156876]
[-0.02903863  0.07039585  0.21739325]
[-0.02894676  0.07039753  0.21757053]
[0.00376391 0.08975286 0.2336078 ]
[0.00821935 0.09864895 0.1719858 ]
[-0.02894676  0.07039753  0.21757053]
[0.00383433 0.08932535 0.23368593]
[0.00870454 0.09891733 0.17236241]
[-0.02956177  0.06968988  0.21607044]
[0.00393627 0.08887345 0.23383016]
[0.00913931 0.09936296 0.17279416]
[-0.0295507   0.06923147  0.21577556]
[0.00405319 0.08841661 0.2339693 ]
[0.00947209 0.0997875  0.17320514]
[-0.02952624  0.0688166   0.21564878]
[0.0041718  0.08796917 0.23403191]
[0.00980116 0.10009993 0.17354154]
[-0.02946272  0.06840656  0.21546655]
[0.00427969 0.08753643 0.23405461]
[0.01006502 0.10034748 0.17382188]
